loteria,concurso,data,acumulou,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20
lotomania,1492,04/10/2014,True,04,23,28,30,31,36,37,38,41,42,44,46,50,53,54,58,70,78,89,95,44,46,36,58,42,78,50,41,28,23,95,04,53,38,37,89,31,30,70,54
lotomania,1493,08/10/2014,True,01,09,13,16,19,28,33,34,39,40,47,48,53,56,63,65,69,73,78,98,01,47,33,28,16,39,69,53,65,13,56,78,98,19,34,73,09,40,48,63
lotomania,1494,11/10/2014,True,02,09,10,16,20,27,35,36,44,49,55,60,61,82,86,88,93,94,98,99,44,82,88,94,20,61,55,99,60,16,10,86,09,36,93,27,02,35,98,49
lotomania,1495,15/10/2014,True,00,01,20,27,34,35,36,43,45,54,55,58,67,70,71,81,83,87,89,95,35,89,27,36,20,83,01,81,67,55,70,54,58,95,00,71,34,43,87,45
lotomania,1496,18/10/2014,True,03,05,11,12,16,17,22,24,31,32,37,57,60,61,77,81,84,85,86,95,03,31,24,16,60,37,17,32,12,86,11,05,77,61,84,85,57,81,22,95
lotomania,1497,22/10/2014,False,00,09,15,19,21,26,30,44,49,50,51,54,56,63,69,76,81,83,91,93,69,30,63,00,51,54,21,76,49,81,09,44,56,19,93,83,26,50,15,91
lotomania,1498,25/10/2014,True,00,01,02,09,14,16,18,19,25,27,33,34,46,52,56,57,60,78,82,83,33,83,19,56,00,60,02,46,27,34,78,09,52,57,82,16,01,18,25,14
lotomania,1499,29/10/2014,False,12,15,22,23,28,30,35,43,45,51,58,60,64,69,70,71,76,84,91,93,45,70,91,43,23,15,64,30,51,35,71,28,58,69,22,12,84,76,60,93
lotomania,1500,01/11/2014,True,01,10,12,15,18,25,26,31,44,59,63,64,69,70,71,81,87,92,93,99,12,15,44,71,63,26,01,18,10,69,81,64,25,70,93,59,92,31,87,99
lotomania,1501,05/11/2014,True,15,17,21,26,33,35,39,42,46,51,54,55,59,62,69,70,92,94,98,99,98,62,26,54,51,92,39,17,55,46,15,59,35,99,94,70,21,42,33,69
lotomania,1502,08/11/2014,True,06,18,21,22,26,29,40,49,54,60,61,65,66,74,75,82,84,87,94,95,65,06,66,54,75,94,84,61,40,87,26,29,21,82,95,60,22,74,18,49
lotomania,1503,12/11/2014,True,06,07,09,19,25,28,29,33,37,38,46,47,49,51,58,66,67,80,92,96,80,07,25,29,28,38,66,06,92,58,51,47,67,09,19,33,49,46,37,96
lotomania,1504,14/11/2014,True,08,16,18,22,39,49,58,60,61,64,65,66,69,70,75,79,84,91,96,98,39,58,49,08,66,96,64,70,84,18,98,65,75,91,79,69,22,16,60,61
lotomania,1505,19/11/2014,True,01,15,17,22,26,28,29,33,45,46,49,50,51,58,71,73,75,85,92,96,22,28,51,45,85,73,17,58,92,50,96,26,01,29,15,46,33,71,75,49
lotomania,1506,22/11/2014,True,03,16,22,28,31,32,34,46,49,51,53,54,57,67,71,75,85,90,97,99,85,03,49,46,99,51,67,22,75,54,97,53,71,34,16,32,28,57,90,31
lotomania,1507,26/11/2014,True,05,07,09,16,26,29,40,45,47,52,60,64,65,73,81,87,92,94,96,99,64,47,87,26,99,40,05,45,29,09,07,16,92,96,65,81,60,94,52,73
lotomania,1508,29/11/2014,True,01,05,23,28,39,41,47,58,63,66,69,72,74,80,87,88,89,93,95,99,72,93,87,63,69,89,58,28,05,39,66,23,95,47,80,88,74,41,99,01
lotomania,1509,03/12/2014,True,01,02,04,06,16,19,29,30,40,51,54,57,58,67,72,75,79,83,93,96,93,51,58,19,83,02,54,29,16,96,01,75,30,06,79,67,72,04,57,40
lotomania,1510,06/12/2014,True,00,04,06,30,31,35,40,41,48,51,53,63,66,67,69,70,74,75,85,89,48,75,00,63,85,53,30,31,06,70,89,69,04,67,35,51,41,40,74,66
lotomania,1511,10/12/2014,False,00,01,04,05,06,16,19,42,43,47,56,63,65,67,73,82,85,87,88,91,73,56,05,67,91,04,06,82,63,16,88,65,01,42,87,43,47,85,00,19
lotomania,1512,13/12/2014,True,09,10,11,22,26,38,45,48,49,57,60,67,69,70,73,74,84,85,86,97,45,86,84,09,49,74,48,67,73,10,60,70,26,85,38,22,69,57,97,11
lotomania,1513,17/12/2014,True,00,06,07,14,15,16,18,20,21,29,31,33,37,44,49,58,68,72,84,90,68,20,15,29,16,49,90,18,07,00,37,58,33,44,72,06,31,14,21,84
lotomania,1514,20/12/2014,False,09,10,14,29,31,37,43,51,55,60,62,68,69,73,80,82,85,86,87,88,73,29,62,55,43,88,86,87,51,37,82,60,10,85,69,80,68,09,31,14
lotomania,1515,24/12/2014,True,17,18,25,26,29,31,33,36,40,45,46,47,52,56,65,66,68,71,80,83,25,65,83,17,71,33,26,47,36,56,40,66,80,52,18,46,31,45,68,29
lotomania,1516,27/12/2014,True,00,01,09,12,13,20,28,29,34,39,52,54,63,72,79,89,90,93,95,99,01,28,79,29,72,99,34,54,09,00,12,13,95,52,89,63,90,39,20,93
lotomania,1517,31/12/2014,False,02,05,08,09,10,12,28,34,43,46,47,51,54,63,67,76,80,85,89,99,02,46,85,99,54,28,51,76,05,89,12,10,08,47,34,09,63,67,80,43
lotomania,1518,03/01/2015,True,02,05,10,14,19,20,22,23,38,40,49,51,53,54,56,75,79,82,85,93,56,75,82,19,93,22,51,20,02,05,85,49,54,53,38,10,79,40,14,23
lotomania,1519,07/01/2015,False,03,06,13,19,32,37,42,44,45,50,51,56,64,69,70,73,75,82,84,99,84,06,45,75,73,51,03,42,70,44,99,32,64,37,69,13,82,19,56,50
lotomania,1520,10/01/2015,True,05,06,07,12,15,20,30,33,37,57,58,60,64,67,72,82,87,88,95,96,05,20,88,96,58,57,72,15,37,12,95,67,33,30,82,64,07,60,06,87
lotomania,1521,14/01/2015,True,01,02,06,08,19,20,21,28,38,41,46,51,55,57,68,81,87,91,92,97,06,92,38,41,20,55,57,81,51,91,28,46,08,01,02,19,97,68,87,21
lotomania,1522,17/01/2015,True,01,03,11,18,19,35,44,54,59,60,64,68,70,71,76,77,79,80,84,96,96,80,60,44,77,71,79,59,01,76,11,03,35,84,68,70,54,19,64,18
lotomania,1523,21/01/2015,True,00,04,10,12,18,24,28,36,39,42,43,47,49,50,54,64,67,81,86,98,43,36,49,54,67,39,98,00,18,28,10,04,24,42,50,47,81,86,12,64
lotomania,1524,24/01/2015,True,02,07,08,14,16,21,22,26,30,32,36,42,48,59,72,82,87,90,93,95,32,22,72,95,93,90,87,42,26,48,21,02,07,36,08,16,59,14,30,82
lotomania,1525,28/01/2015,True,07,15,23,24,26,29,30,43,49,53,54,61,63,67,68,78,80,85,93,94,68,26,80,93,61,85,23,43,63,15,67,29,54,49,30,24,53,94,07,78
lotomania,1526,31/01/2015,True,03,06,07,17,18,23,25,26,38,50,51,62,66,70,78,82,86,88,90,98,17,25,82,98,70,88,86,50,90,26,18,66,06,38,78,03,23,62,07,51
lotomania,1527,04/02/2015,False,01,04,08,10,18,23,24,26,37,39,40,47,72,81,84,89,93,94,96,99,23,01,04,93,81,40,37,96,89,72,10,26,84,24,08,47,39,18,94,99
lotomania,1528,07/02/2015,True,07,11,17,41,46,48,50,52,56,60,61,62,69,71,78,79,81,82,92,94,48,71,07,56,92,50,46,61,52,69,79,78,11,60,17,94,41,81,62,82
lotomania,1529,11/02/2015,True,02,03,06,08,09,15,20,26,34,49,54,55,63,64,67,74,76,82,87,98,02,82,55,49,20,15,34,98,87,74,09,06,64,67,26,63,08,03,54,76
lotomania,1530,14/02/2015,True,00,07,13,15,17,32,41,43,45,48,51,53,54,61,63,66,72,79,84,88,66,54,53,84,17,48,45,41,00,63,51,07,13,32,88,79,43,72,61,15
lotomania,1531,18/02/2015,True,13,14,15,25,26,27,35,39,50,51,52,61,65,69,70,72,75,77,92,94,15,14,35,61,92,51,94,27,13,69,39,77,52,70,25,65,72,26,75,50
lotomania,1532,21/02/2015,True,05,08,14,16,17,21,27,38,49,50,51,54,57,61,66,75,77,83,92,94,05,17,08,57,66,50,21,77,14,54,83,51,49,27,92,38,75,94,16,61
lotomania,1533,25/02/2015,False,08,10,25,34,36,38,53,54,55,56,58,69,76,81,84,85,86,88,98,99,84,88,38,34,08,55,58,76,25,36,53,54,81,56,86,98,10,99,85,69
lotomania,1534,28/02/2015,True,00,03,04,06,13,14,20,35,39,40,42,45,48,70,72,76,80,81,87,94,39,03,72,00,13,48,35,81,14,70,80,94,87,06,45,40,20,04,76,42
lotomania,1535,04/03/2015,True,00,01,08,19,30,35,37,38,48,50,59,61,65,68,69,71,74,76,84,97,30,35,48,61,00,84,65,76,37,01,97,08,59,74,68,19,50,69,71,38
lotomania,1536,07/03/2015,True,00,01,04,12,15,16,17,23,28,29,30,32,34,43,45,50,52,61,63,85,16,30,34,00,43,28,12,15,29,50,52,45,04,32,17,23,01,63,61,85
lotomania,1537,11/03/2015,True,07,10,16,22,24,32,35,40,45,46,58,63,65,66,71,72,83,86,92,97,65,32,45,40,63,97,10,58,83,66,22,71,35,24,72,86,16,07,92,46
lotomania,1538,14/03/2015,True,02,03,07,09,11,15,16,18,34,50,57,63,68,74,83,85,86,87,94,96,96,11,34,83,74,18,16,15,07,87,09,85,50,63,03,02,57,94,68,86
lotomania,1539,18/03/2015,True,04,12,16,17,25,29,32,34,42,48,53,59,60,63,69,74,76,80,95,99,48,63,42,80,99,16,29,17,04,76,12,69,95,59,34,25,32,53,60,74
lotomania,1540,21/03/2015,False,02,07,19,25,28,34,49,54,56,58,59,66,67,72,73,85,91,93,98,99,25,54,28,56,66,93,67,58,98,73,85,19,99,72,49,07,59,91,34,02
lotomania,1541,25/03/2015,True,02,07,17,18,28,35,46,47,50,55,59,63,64,65,69,71,74,85,86,90,46,35,59,74,85,64,07,18,47,17,28,90,69,50,86,02,65,63,71,55
lotomania,1542,28/03/2015,False,23,26,28,30,38,43,45,47,54,55,57,59,64,74,76,77,78,83,88,91,26,30,28,77,23,64,55,45,76,47,57,83,91,54,38,78,74,43,59,88
lotomania,1543,04/04/2015,False,10,12,13,15,16,17,21,22,27,39,40,61,67,68,72,75,85,88,92,97,85,67,10,61,88,15,21,27,68,16,22,40,17,13,92,12,75,72,97,39
lotomania,1544,08/04/2015,True,03,10,13,19,25,32,38,40,48,49,53,56,70,72,81,86,91,93,97,99,03,10,32,70,53,72,81,13,19,25,86,38,40,99,49,48,93,56,97,91
lotomania,1545,11/04/2015,True,02,03,05,08,18,26,30,33,37,41,42,44,52,54,61,64,71,79,85,90,02,44,85,05,41,26,18,03,33,08,64,79,71,61,37,52,90,30,54,42
lotomania,1546,15/04/2015,True,04,08,09,17,19,25,27,35,39,43,47,51,56,61,62,73,74,75,77,87,09,47,17,62,61,25,51,75,87,73,77,56,08,27,43,39,35,74,19,04
lotomania,1547,18/04/2015,True,04,09,24,32,39,41,44,45,46,52,54,61,63,64,66,71,85,90,91,97,41,71,09,46,45,32,04,61,90,24,91,85,39,54,63,66,52,44,97,64
lotomania,1548,22/04/2015,True,01,06,08,17,24,26,27,29,57,63,64,69,75,80,81,86,87,93,95,99,86,57,93,99,63,26,29,27,01,69,06,64,08,24,95,81,75,80,17,87
lotomania,1549,25/04/2015,False,03,06,14,21,37,46,49,56,59,60,63,64,66,74,78,79,84,92,94,95,21,03,14,79,95,60,94,74,92,46,37,78,84,66,64,59,56,49,63,06
lotomania,1550,29/04/2015,True,06,15,16,20,21,22,34,43,44,57,62,67,69,73,77,84,85,86,91,93,67,84,77,85,62,06,20,43,22,86,69,16,34,15,91,44,21,73,93,57
lotomania,1551,02/05/2015,True,02,15,16,21,23,26,27,31,35,40,46,48,56,58,69,83,87,90,96,98,26,40,27,48,31,02,15,16,58,98,23,21,46,96,35,69,56,90,83,87
lotomania,1552,06/05/2015,True,00,01,03,04,07,09,18,31,39,47,53,56,71,73,74,77,81,92,95,97,00,18,03,77,04,01,47,09,73,53,95,39,31,71,07,74,81,97,56,92
lotomania,1553,09/05/2015,True,03,06,11,12,20,21,24,30,31,35,51,53,58,66,69,71,83,88,91,92,71,88,51,35,58,66,30,92,12,03,24,21,31,83,11,91,69,53,06,20
lotomania,1554,13/05/2015,True,00,03,06,08,11,16,32,36,42,43,48,65,68,75,78,79,87,89,92,94,36,68,75,16,43,08,89,79,78,94,06,65,92,48,11,03,00,32,87,42
lotomania,1555,16/05/2015,True,00,04,08,16,19,26,34,36,37,42,43,62,64,65,76,83,84,86,96,97,62,84,16,65,08,37,83,00,97,26,04,86,96,43,76,36,64,34,19,42
lotomania,1556,20/05/2015,True,13,27,28,30,34,39,41,47,48,51,54,57,67,74,75,83,84,93,96,99,27,28,54,99,41,93,13,83,75,34,39,57,48,84,51,30,47,96,67,74
lotomania,1557,23/05/2015,True,00,02,06,08,13,17,23,29,33,36,40,42,47,49,57,67,75,80,91,95,80,33,95,36,17,42,13,06,47,02,29,08,57,49,00,67,91,40,23,75
lotomania,1558,27/05/2015,True,04,14,15,21,25,28,29,31,49,53,55,56,62,67,70,71,80,83,85,92,25,70,29,85,15,55,80,31,71,92,21,62,04,49,83,53,56,14,67,28
lotomania,1559,30/05/2015,True,07,09,11,16,17,23,24,28,34,36,48,49,63,70,72,73,82,84,87,91,16,49,36,87,82,73,48,34,72,17,09,91,84,70,07,63,28,24,23,11
lotomania,1560,03/06/2015,False,04,06,08,17,23,26,30,35,37,47,49,52,53,56,61,65,74,75,77,94,35,56,61,94,30,52,23,37,77,74,47,04,75,49,17,06,65,08,53,26
lotomania,1561,06/06/2015,True,05,26,30,32,36,39,51,54,56,57,61,65,68,70,76,78,85,93,97,98,93,39,70,97,51,32,98,26,78,54,57,61,85,36,05,65,76,30,68,56
lotomania,1562,10/06/2015,True,02,07,16,17,21,26,33,50,54,57,63,64,71,72,74,79,84,85,92,97,63,74,97,85,84,57,50,07,79,92,71,26,64,17,54,21,16,33,02,72
lotomania,1563,13/06/2015,True,04,15,19,26,27,32,38,41,56,57,62,71,75,76,81,85,88,96,97,99,57,15,56,41,38,27,75,81,96,04,85,99,88,32,71,19,97,26,76,62
lotomania,1564,17/06/2015,True,09,16,24,25,31,38,41,50,55,60,66,68,69,71,81,89,91,95,98,99,31,66,09,41,95,68,71,91,50,99,38,60,69,16,81,98,25,55,89,24
lotomania,1565,20/06/2015,True,00,10,14,16,17,24,30,35,42,46,49,51,53,58,68,72,73,74,91,99,10,51,91,58,73,49,42,68,74,72,53,99,35,14,30,17,16,00,24,46
lotomania,1566,24/06/2015,True,05,10,23,24,25,27,28,41,51,56,61,65,71,73,76,80,83,88,91,98,05,73,56,41,83,61,25,28,98,23,65,51,71,80,10,24,27,76,88,91
lotomania,1567,27/06/2015,True,05,08,16,17,23,28,29,42,46,53,63,64,73,74,77,85,86,87,89,93,89,77,86,29,17,46,93,23,42,85,08,16,64,73,87,74,63,05,28,53
lotomania,1568,01/07/2015,True,02,06,11,15,17,18,20,29,36,45,47,55,57,68,70,80,85,90,93,94,02,57,90,11,68,80,94,45,18,47,29,70,17,93,20,36,55,06,15,85
lotomania,1569,04/07/2015,False,02,07,13,15,30,33,42,48,49,56,62,65,66,71,73,75,77,79,85,93,48,66,30,93,07,71,75,65,15,85,77,13,79,73,62,42,56,49,02,33
lotomania,1570,08/07/2015,True,00,06,11,16,18,21,22,28,30,33,39,44,46,47,59,75,78,80,95,96,39,28,80,96,95,22,46,16,75,21,47,00,06,18,11,44,78,33,59,30
lotomania,1571,11/07/2015,False,00,01,03,06,07,13,14,17,23,27,33,36,38,42,54,68,71,73,77,91,54,07,77,06,71,68,73,33,42,17,01,27,14,13,36,23,00,91,38,03
lotomania,1572,15/07/2015,True,02,12,15,18,22,32,34,36,55,56,58,60,61,65,72,77,83,86,89,99,72,61,34,77,36,22,99,32,86,55,12,56,02,58,60,65,15,89,18,83
lotomania,1573,18/07/2015,False,20,25,27,28,32,39,41,42,48,49,63,66,69,80,81,85,88,91,93,96,85,20,96,91,25,66,42,41,80,27,88,48,69,63,28,32,39,49,93,81
lotomania,1574,22/07/2015,True,04,11,18,19,21,35,40,44,47,51,52,62,69,70,71,76,77,82,88,91,91,19,77,69,82,88,44,18,71,62,52,21,70,51,40,76,35,47,11,04
lotomania,1575,25/07/2015,True,05,12,13,14,17,22,44,45,47,56,57,60,66,67,75,81,88,89,91,95,66,17,45,60,75,14,91,44,12,88,13,81,89,47,95,57,22,67,56,05
lotomania,1576,29/07/2015,True,03,20,22,23,26,27,30,36,39,40,46,47,66,67,83,84,87,95,98,99,99,26,83,23,22,03,36,98,47,87,27,84,40,39,46,67,95,30,66,20
lotomania,1577,01/08/2015,False,01,08,09,11,12,16,17,20,22,26,27,29,38,43,55,63,77,84,93,97,26,97,08,17,12,55,20,43,63,29,11,93,16,38,09,22,77,84,01,27
lotomania,1578,05/08/2015,True,06,09,12,17,18,40,54,56,63,66,67,69,71,73,76,82,84,88,93,99,09,88,82,40,84,18,93,56,73,17,06,71,54,99,69,76,12,66,67,63
lotomania,1579,08/08/2015,True,05,06,07,21,23,24,25,34,35,36,41,42,55,62,65,68,73,81,82,83,25,05,34,65,36,82,81,55,83,23,62,35,24,21,42,68,06,73,41,07
lotomania,1580,12/08/2015,True,01,02,05,09,18,23,42,45,47,50,53,56,62,69,78,82,91,93,94,97,18,93,91,50,97,09,82,62,42,23,45,94,05,02,47,78,56,01,69,53
lotomania,1581,15/08/2015,True,02,11,12,18,19,37,39,41,50,53,60,67,75,77,80,82,84,89,92,93,67,75,18,50,53,89,80,02,82,12,92,77,37,93,11,84,19,39,41,60
lotomania,1582,19/08/2015,True,06,18,20,22,23,28,34,35,42,53,64,65,68,70,73,75,78,84,86,93,53,68,06,34,78,23,42,70,35,73,64,93,65,20,86,22,28,84,75,18
lotomania,1583,22/08/2015,False,11,12,13,16,18,22,41,43,44,47,53,58,59,62,63,64,78,79,87,96,13,53,96,12,87,11,59,79,63,16,58,78,41,64,18,47,62,22,43,44
lotomania,1584,26/08/2015,True,08,17,18,37,40,41,45,49,54,57,65,66,72,74,78,83,86,87,90,91,86,90,54,49,17,78,45,18,83,66,37,65,08,57,40,41,91,87,72,74
lotomania,1585,29/08/2015,False,04,09,15,34,41,48,49,51,58,61,63,65,67,74,82,86,90,93,95,99,51,86,99,58,34,15,90,65,41,49,48,67,95,61,09,74,63,93,82,04
lotomania,1586,02/09/2015,True,09,14,18,24,27,31,32,33,34,43,44,48,52,59,66,68,75,78,86,88,59,66,88,33,18,09,68,75,52,24,27,31,43,34,86,32,44,48,14,78
lotomania,1587,05/09/2015,True,06,19,26,28,34,35,37,39,42,52,53,54,62,65,69,71,72,74,79,85,69,37,42,54,74,52,53,35,34,26,62,85,06,28,19,79,71,65,72,39
lotomania,1588,09/09/2015,True,04,08,21,26,29,38,41,44,54,55,56,59,62,70,78,81,82,94,95,96,38,70,21,82,26,44,94,81,29,78,95,41,62,08,96,59,55,04,56,54
lotomania,1589,12/09/2015,True,12,19,24,25,40,42,54,56,60,62,66,69,82,83,86,87,88,93,97,98,93,66,98,62,12,56,42,19,97,40,54,83,24,88,60,69,86,87,82,25
lotomania,1590,16/09/2015,True,04,11,15,16,19,23,25,29,31,41,42,62,64,66,73,81,84,91,96,97,66,96,19,25,11,41,73,81,04,64,29,84,62,97,15,31,42,23,91,16
lotomania,1591,19/09/2015,True,01,05,06,22,27,37,44,50,53,56,64,65,69,72,83,85,92,93,97,99,72,83,06,85,27,44,65,56,50,97,64,37,99,22,53,69,05,93,92,01
lotomania,1592,23/09/2015,True,02,06,08,18,33,36,42,44,47,48,49,51,56,61,66,71,77,79,83,98,42,56,83,08,66,71,44,98,77,36,51,48,18,61,79,06,33,02,47,49
lotomania,1593,26/09/2015,True,10,12,18,21,32,36,37,45,46,60,62,65,66,70,71,73,77,83,88,98,83,66,45,60,62,98,21,32,65,77,73,70,71,10,12,88,36,18,37,46
lotomania,1594,30/09/2015,False,01,04,09,11,15,19,21,27,32,53,56,62,64,65,66,69,71,73,83,89,69,65,62,73,04,83,71,89,66,01,19,32,15,09,53,64,56,27,11,21
lotomania,1595,03/10/2015,False,02,04,06,10,15,19,20,28,31,40,41,43,52,60,63,68,70,76,80,87,20,87,60,04,06,02,80,19,43,70,31,76,15,10,68,41,40,28,63,52
lotomania,1596,07/10/2015,True,00,09,14,16,20,35,36,44,50,52,57,66,69,70,74,78,84,86,87,94,57,09,36,69,87,84,35,44,00,50,78,16,74,20,14,70,94,86,52,66
lotomania,1597,10/10/2015,True,04,07,10,18,26,34,37,40,41,43,53,56,58,59,79,80,82,83,90,92,53,07,26,59,58,40,79,41,43,83,90,92,56,04,37,18,10,82,80,34
lotomania,1598,14/10/2015,True,26,31,37,52,53,54,55,58,59,70,72,76,78,82,83,85,89,92,95,98,59,89,76,92,78,52,58,95,98,72,53,26,55,31,83,54,70,82,37,85
lotomania,1599,17/10/2015,True,04,08,15,19,20,24,25,27,31,38,49,50,62,64,69,77,78,80,83,88,50,88,80,38,08,25,15,20,77,04,24,31,78,19,83,27,69,62,49,64
lotomania,1600,21/10/2015,True,02,05,13,14,26,33,42,50,58,59,65,67,70,73,74,77,84,94,95,98,33,67,70,98,14,84,59,94,77,50,58,02,95,05,42,26,13,65,73,74
lotomania,1601,24/10/2015,True,03,10,20,22,25,32,33,38,40,41,50,51,56,58,63,74,75,78,93,95,74,38,03,50,93,40,41,63,33,58,56,20,10,25,32,95,22,75,78,51
lotomania,1602,28/10/2015,False,18,19,24,32,34,35,37,41,47,61,62,66,72,77,79,88,93,95,97,99,24,61,62,34,95,32,47,97,79,66,99,35,93,77,18,37,72,19,41,88
lotomania,1603,31/10/2015,True,20,24,30,32,34,37,42,52,53,62,66,69,76,80,81,86,88,91,93,96,66,69,86,62,53,91,80,52,20,34,30,81,96,88,93,24,32,42,37,76
lotomania,1604,04/11/2015,True,03,10,14,21,23,26,28,30,31,34,39,40,54,63,71,74,78,81,84,92,71,21,30,28,10,34,03,23,92,39,54,40,63,81,74,14,31,26,84,78
lotomania,1605,07/11/2015,False,03,15,18,24,31,32,35,37,39,40,45,48,52,54,55,57,58,59,60,96,24,45,32,52,39,57,35,18,54,96,40,15,60,58,03,48,31,37,55,59
lotomania,1606,11/11/2015,True,02,05,12,13,23,29,33,38,43,52,54,58,60,61,65,70,85,86,97,98,12,97,60,70,58,23,29,65,05,98,86,54,02,61,43,52,85,33,13,38
lotomania,1607,14/11/2015,True,10,11,12,14,17,30,31,34,36,42,47,52,54,58,65,69,71,75,96,99,71,11,99,47,14,34,65,52,12,42,58,17,75,69,36,96,31,30,54,10
lotomania,1608,18/11/2015,True,03,08,13,21,23,24,26,31,53,60,61,72,73,80,84,85,92,95,96,97,24,03,08,26,23,21,95,97,96,80,53,92,60,84,13,73,31,85,72,61
lotomania,1609,21/11/2015,False,09,10,16,22,23,28,35,38,39,54,55,58,62,63,66,79,85,91,92,94,91,58,85,09,39,94,28,23,55,54,35,10,92,62,38,16,63,66,79,22
lotomania,1610,25/11/2015,True,08,10,29,41,44,48,49,53,54,56,62,63,64,68,72,73,79,81,88,97,88,68,49,41,79,97,29,08,81,54,48,53,62,72,63,44,56,10,73,64
lotomania,1611,28/11/2015,True,00,01,02,05,11,13,21,22,28,30,45,46,48,54,64,71,80,89,96,97,11,54,21,01,89,22,80,02,71,97,00,48,13,05,30,96,28,45,46,64
lotomania,1612,02/12/2015,True,02,03,05,06,14,19,28,31,32,36,40,50,60,74,77,78,84,92,94,97,40,50,14,05,97,03,02,31,36,77,28,78,06,92,94,74,32,60,84,19
lotomania,1613,05/12/2015,True,03,12,17,23,32,36,45,48,56,65,72,73,74,75,78,80,84,90,91,97,45,48,73,74,90,36,17,03,23,72,91,78,12,80,56,84,32,65,97,75
lotomania,1614,09/12/2015,True,01,05,07,09,14,15,21,33,45,50,51,52,69,77,79,88,89,91,92,96,89,14,52,77,21,45,01,51,07,79,96,92,88,33,15,50,69,91,09,05
lotomania,1615,12/12/2015,True,02,04,05,10,13,23,24,25,30,46,53,68,72,74,81,82,87,88,89,93,04,02,46,24,53,10,23,13,68,89,25,74,30,81,93,05,88,82,72,87
lotomania,1616,16/12/2015,False,12,21,25,32,36,37,40,45,49,51,58,61,66,72,75,76,77,80,85,96,32,51,61,36,40,21,45,25,96,85,76,80,72,12,58,77,37,75,66,49
lotomania,1617,19/12/2015,True,06,09,14,16,19,25,26,32,34,40,50,51,67,77,81,82,86,88,95,98,82,50,34,19,67,51,95,16,26,86,09,98,88,32,77,81,40,25,14,06
lotomania,1618,23/12/2015,False,00,11,14,20,26,28,36,39,41,59,61,67,73,76,77,89,92,93,97,99,41,89,73,92,39,67,97,20,77,59,00,28,14,61,93,36,11,76,99,26
lotomania,1619,26/12/2015,True,01,02,05,09,10,21,29,32,34,35,36,43,55,58,66,77,78,82,88,96,21,96,82,78,34,58,66,88,09,36,77,35,32,29,55,10,05,02,01,43
lotomania,1620,30/12/2015,True,02,04,09,11,14,16,21,32,33,39,54,55,67,75,76,77,78,79,94,95,16,21,33,11,32,94,95,79,78,77,55,14,04,76,75,02,09,39,54,67
lotomania,1621,02/01/2016,True,05,11,15,23,25,27,28,29,31,32,33,45,53,71,84,87,88,90,92,93,53,15,33,27,45,71,11,88,93,92,90,87,23,28,32,31,25,84,29,05
lotomania,1622,06/01/2016,True,08,12,13,16,17,24,40,47,48,54,63,73,75,78,82,88,89,90,95,98,17,48,12,98,54,63,73,24,40,82,95,13,78,90,16,88,75,47,08,89
lotomania,1623,09/01/2016,False,04,12,13,14,15,29,45,46,59,60,63,65,75,83,85,92,94,96,97,99,60,96,45,97,12,94,46,65,29,75,85,15,59,92,14,13,04,83,99,63
lotomania,1624,13/01/2016,True,01,02,28,33,39,50,53,55,58,64,66,70,72,74,76,79,85,89,92,98,89,92,64,85,33,72,53,01,70,74,55,50,58,39,76,66,02,79,28,98
lotomania,1625,16/01/2016,False,00,12,16,19,25,31,32,35,36,43,45,54,57,61,62,75,82,92,95,97,35,54,00,32,95,31,82,16,57,36,62,45,97,25,92,19,75,43,61,12
lotomania,1626,20/01/2016,False,07,13,15,17,23,28,31,34,41,42,50,59,61,64,67,70,81,88,90,93,07,23,90,31,81,42,28,34,15,41,67,64,88,93,17,13,61,59,50,70
lotomania,1627,23/01/2016,True,00,02,10,14,20,27,37,42,59,61,62,64,72,73,79,87,90,94,96,99,73,99,00,20,87,90,37,02,96,61,79,72,94,62,10,14,64,59,42,27
lotomania,1628,27/01/2016,True,02,08,24,26,28,29,47,56,57,62,66,67,71,72,74,76,77,82,84,91,67,76,24,08,62,57,29,47,74,66,56,91,77,28,71,84,26,72,02,82
lotomania,1629,30/01/2016,True,07,12,19,20,23,24,29,49,53,55,57,67,68,71,73,74,80,88,97,99,80,24,20,71,99,57,55,97,68,74,19,12,67,88,07,73,23,29,49,53
lotomania,1630,03/02/2016,True,02,08,17,19,21,30,31,35,36,39,43,44,46,56,59,69,79,82,88,95,21,19,43,95,46,08,59,35,30,02,56,88,17,82,44,31,79,36,39,69
lotomania,1631,06/02/2016,True,08,13,15,16,18,21,26,34,35,42,43,48,49,50,53,58,65,84,91,96,43,50,58,13,34,96,42,53,15,48,35,18,16,65,26,49,08,21,84,91
lotomania,1632,10/02/2016,True,05,09,18,26,32,38,39,47,52,59,62,63,65,67,72,79,81,82,88,99,59,67,38,32,88,09,05,39,63,79,82,72,52,99,65,18,26,62,47,81
lotomania,1633,13/02/2016,True,01,02,07,14,21,25,26,38,43,46,51,56,61,72,77,84,88,89,92,96,88,84,72,01,14,26,92,51,77,61,07,38,56,43,25,21,89,02,96,46
