loteria,concurso,data,acumulou,b1,b2,b3,b4,b5,o1,o2,o3,o4,o5
quina,1353,21/09/2004,False,04,16,42,45,58,45,04,16,42,58
quina,1354,23/09/2004,True,04,14,22,40,53,14,22,53,04,40
quina,1355,25/09/2004,False,04,13,30,32,55,30,04,13,32,55
quina,1356,28/09/2004,True,05,41,42,54,72,41,05,42,54,72
quina,1357,30/09/2004,True,15,16,59,68,78,16,15,68,59,78
quina,1358,02/10/2004,False,16,24,44,72,78,16,72,78,44,24
quina,1359,05/10/2004,False,12,26,50,60,74,26,50,60,74,12
quina,1360,07/10/2004,True,05,09,51,53,58,53,58,09,05,51
quina,1361,09/10/2004,False,12,39,46,73,77,12,77,73,39,46
quina,1362,14/10/2004,False,20,43,54,63,72,20,63,43,54,72
quina,1363,16/10/2004,False,31,53,54,62,73,31,73,54,53,62
quina,1364,19/10/2004,False,06,35,37,42,56,35,06,56,37,42
quina,1365,21/10/2004,False,11,12,32,53,59,11,12,53,32,59
quina,1366,23/10/2004,True,06,59,61,76,80,59,80,06,76,61
quina,1367,26/10/2004,True,23,37,56,71,77,71,37,77,56,23
quina,1368,28/10/2004,True,38,59,69,70,71,59,70,69,38,71
quina,1369,30/10/2004,False,12,13,17,19,67,13,67,17,12,19
quina,1370,04/11/2004,True,02,38,47,57,63,63,47,57,02,38
quina,1371,06/11/2004,False,05,20,52,64,74,74,52,20,05,64
quina,1372,09/11/2004,True,14,19,21,54,78,54,78,19,14,21
quina,1373,11/11/2004,False,21,47,66,67,78,66,78,67,21,47
quina,1374,13/11/2004,False,32,60,62,64,77,62,60,77,32,64
quina,1375,18/11/2004,False,06,26,27,68,70,26,06,27,68,70
quina,1376,20/11/2004,False,35,42,45,63,78,35,63,78,45,42
quina,1377,23/11/2004,False,06,07,15,60,67,60,07,15,06,67
quina,1378,25/11/2004,False,19,39,54,55,61,54,55,39,61,19
quina,1379,27/11/2004,False,33,46,50,66,76,50,66,76,46,33
quina,1380,30/11/2004,True,39,50,55,76,78,78,50,55,39,76
quina,1381,02/12/2004,False,05,24,28,31,45,45,28,24,05,31
quina,1382,04/12/2004,False,07,09,22,53,64,22,07,09,64,53
quina,1383,07/12/2004,True,48,56,59,62,80,80,62,56,59,48
quina,1384,09/12/2004,True,22,29,33,59,60,60,59,22,29,33
quina,1385,11/12/2004,True,11,39,43,48,62,48,62,39,43,11
quina,1386,14/12/2004,False,18,33,44,49,69,69,33,18,49,44
quina,1387,16/12/2004,True,42,69,73,78,80,80,78,73,69,42
quina,1388,18/12/2004,True,06,39,48,52,57,48,52,39,06,57
quina,1389,21/12/2004,True,11,40,68,72,74,68,72,74,40,11
quina,1390,23/12/2004,False,17,19,42,43,64,19,17,64,42,43
quina,1391,28/12/2004,True,21,28,39,67,76,39,76,28,21,67
quina,1392,30/12/2004,False,09,48,57,71,76,76,71,48,09,57
quina,1393,04/01/2005,True,02,17,51,67,74,51,67,74,02,17
quina,1394,06/01/2005,False,02,52,57,64,78,52,64,78,57,02
quina,1395,08/01/2005,False,04,14,31,34,70,04,14,34,70,31
quina,1396,11/01/2005,False,04,16,24,72,73,16,73,04,24,72
quina,1397,13/01/2005,False,13,21,30,38,58,21,58,13,30,38
quina,1398,15/01/2005,True,43,51,60,67,77,51,67,77,60,43
quina,1399,18/01/2005,False,08,16,26,27,43,43,16,26,08,27
quina,1400,20/01/2005,True,41,45,52,74,80,74,45,52,80,41
quina,1401,22/01/2005,False,05,18,38,41,63,38,05,63,41,18
quina,1402,25/01/2005,False,42,43,47,72,76,76,47,43,42,72
quina,1403,27/01/2005,False,04,17,69,70,74,04,17,74,70,69
quina,1404,29/01/2005,True,05,52,63,66,70,05,66,70,52,63
quina,1405,01/02/2005,False,04,09,43,67,68,09,04,43,68,67
quina,1406,03/02/2005,True,09,16,24,69,70,69,09,24,16,70
quina,1407,05/02/2005,False,01,28,30,64,72,30,64,28,01,72
quina,1408,10/02/2005,False,19,21,23,38,45,45,21,38,19,23
quina,1409,12/02/2005,True,12,48,50,65,79,79,12,65,48,50
quina,1410,15/02/2005,False,05,32,35,37,74,37,32,05,35,74
quina,1411,17/02/2005,False,01,11,13,16,20,01,13,11,16,20
quina,1412,19/02/2005,False,05,19,74,77,78,78,05,19,77,74
quina,1413,22/02/2005,True,29,31,54,56,61,56,61,31,29,54
quina,1414,24/02/2005,False,22,26,44,56,78,26,78,22,44,56
quina,1415,26/02/2005,False,17,19,30,42,73,19,17,42,73,30
quina,1416,01/03/2005,False,02,34,54,60,72,34,54,72,02,60
quina,1417,03/03/2005,True,08,36,46,65,78,36,78,65,46,08
quina,1418,05/03/2005,False,23,29,35,52,75,29,75,35,52,23
quina,1419,08/03/2005,True,11,46,49,64,69,64,49,46,11,69
quina,1420,10/03/2005,True,04,59,61,69,71,71,69,59,61,04
quina,1421,12/03/2005,False,13,52,54,61,70,70,52,61,54,13
quina,1422,15/03/2005,False,03,08,10,14,63,63,14,08,03,10
quina,1423,17/03/2005,True,12,14,23,49,63,63,49,23,14,12
quina,1424,19/03/2005,False,03,21,32,54,66,03,21,66,54,32
quina,1425,22/03/2005,True,01,11,18,29,76,76,18,11,01,29
quina,1426,24/03/2005,False,03,38,44,46,73,03,38,73,44,46
quina,1427,26/03/2005,False,26,38,40,48,79,48,79,38,26,40
quina,1428,29/03/2005,True,04,70,73,76,80,73,80,04,76,70
quina,1429,31/03/2005,True,29,36,47,70,77,70,36,77,29,47
quina,1430,02/04/2005,False,14,26,43,51,76,26,76,51,14,43
quina,1431,05/04/2005,True,04,08,35,48,69,04,48,08,69,35
quina,1432,07/04/2005,False,15,23,25,30,37,25,23,37,30,15
quina,1433,09/04/2005,True,04,31,58,65,66,65,66,31,04,58
quina,1434,12/04/2005,True,04,13,16,35,67,16,04,67,35,13
quina,1435,14/04/2005,False,04,15,17,56,59,04,59,15,17,56
quina,1436,16/04/2005,True,03,53,54,60,62,53,54,62,60,03
quina,1437,19/04/2005,False,03,12,26,54,62,26,03,62,12,54
quina,1438,23/04/2005,True,05,15,30,68,79,30,05,15,68,79
quina,1439,26/04/2005,False,13,15,31,39,63,15,39,31,63,13
quina,1440,28/04/2005,False,10,16,18,52,59,10,16,59,52,18
quina,1441,30/04/2005,False,03,11,49,53,61,53,49,61,11,03
quina,1442,03/05/2005,False,11,42,45,73,77,11,45,73,77,42
quina,1443,05/05/2005,True,09,19,21,38,58,19,38,21,58,09
quina,1444,07/05/2005,True,29,51,62,69,75,51,69,29,75,62
quina,1445,10/05/2005,False,13,18,41,54,77,18,13,77,41,54
quina,1446,12/05/2005,True,02,10,27,52,73,10,52,73,02,27
quina,1447,14/05/2005,False,04,11,14,15,33,11,33,04,15,14
quina,1448,17/05/2005,True,20,29,41,69,77,41,20,77,69,29
quina,1449,19/05/2005,True,03,13,21,24,67,21,03,67,24,13
quina,1450,21/05/2005,False,11,14,55,58,74,55,11,14,74,58
quina,1451,24/05/2005,True,02,13,53,66,79,02,13,66,79,53
quina,1452,28/05/2005,False,01,04,15,23,37,01,23,37,15,04
quina,1453,31/05/2005,True,01,23,38,59,70,01,38,70,59,23
quina,1454,02/06/2005,False,06,30,51,53,69,06,51,69,30,53
quina,1455,04/06/2005,True,28,46,59,67,68,67,59,68,46,28
quina,1456,07/06/2005,False,08,10,17,68,76,76,17,10,08,68
quina,1457,09/06/2005,True,14,21,22,59,73,14,21,73,22,59
quina,1458,11/06/2005,False,13,23,39,40,48,23,13,39,40,48
quina,1459,14/06/2005,True,14,40,52,63,71,14,40,63,52,71
quina,1460,16/06/2005,False,02,13,32,48,51,02,48,51,32,13
quina,1461,18/06/2005,False,06,27,49,61,75,06,75,49,27,61
quina,1462,21/06/2005,True,02,45,46,48,55,46,48,02,55,45
quina,1463,23/06/2005,False,18,30,46,47,76,46,18,47,30,76
quina,1464,25/06/2005,True,10,39,40,55,71,39,55,71,10,40
quina,1465,28/06/2005,False,12,14,46,58,71,12,71,14,58,46
quina,1466,30/06/2005,True,13,15,19,41,72,19,72,15,13,41
quina,1467,02/07/2005,True,10,15,16,62,69,16,69,15,10,62
quina,1468,05/07/2005,False,17,25,43,47,65,65,17,47,25,43
quina,1469,07/07/2005,False,30,33,46,52,58,46,58,33,30,52
quina,1470,09/07/2005,True,04,40,44,67,70,70,40,44,04,67
quina,1471,12/07/2005,True,24,25,45,57,63,63,45,24,57,25
quina,1472,14/07/2005,False,25,35,51,53,57,35,51,57,25,53
quina,1473,16/07/2005,False,15,17,24,54,74,15,74,17,54,24
quina,1474,19/07/2005,True,03,06,25,40,54,25,03,54,40,06
quina,1475,21/07/2005,False,07,13,21,47,63,63,07,13,21,47
quina,1476,23/07/2005,False,01,06,37,60,75,01,37,60,75,06
quina,1477,26/07/2005,True,54,58,70,76,80,54,76,58,80,70
quina,1478,28/07/2005,False,10,22,30,55,75,10,30,75,55,22
quina,1479,30/07/2005,False,09,13,14,19,32,09,14,13,32,19
quina,1480,02/08/2005,True,01,20,37,73,79,20,73,01,37,79
quina,1481,04/08/2005,False,01,08,29,55,74,74,08,29,55,01
quina,1482,06/08/2005,False,08,13,27,44,79,79,44,27,08,13
quina,1483,09/08/2005,True,16,19,24,54,74,74,19,16,24,54
quina,1484,11/08/2005,True,21,39,40,47,59,21,47,59,40,39
quina,1485,13/08/2005,True,35,36,47,49,69,35,69,47,49,36
quina,1486,16/08/2005,True,41,51,53,56,64,53,56,41,64,51
quina,1487,18/08/2005,False,10,14,22,73,80,22,80,73,10,14
quina,1488,20/08/2005,True,11,13,28,30,54,28,11,30,13,54
quina,1489,23/08/2005,True,05,16,27,35,40,40,27,16,35,05
quina,1490,25/08/2005,False,08,18,31,60,70,70,60,08,31,18
quina,1491,27/08/2005,False,12,23,65,68,74,68,12,65,23,74
quina,1492,30/08/2005,True,06,39,42,59,74,06,39,59,42,74
quina,1493,01/09/2005,False,11,14,28,45,49,14,49,28,45,11
quina,1494,03/09/2005,False,04,12,27,36,44,04,44,36,27,12
quina,1495,06/09/2005,False,01,08,21,31,58,08,58,31,01,21
quina,1496,08/09/2005,False,08,18,41,42,75,18,41,08,75,42
quina,1497,10/09/2005,False,10,15,22,28,31,28,31,10,15,22
quina,1498,13/09/2005,False,06,08,41,48,76,76,08,41,48,06
quina,1499,15/09/2005,False,01,09,26,35,78,01,26,09,78,35
quina,1500,19/09/2005,True,30,43,52,65,74,65,52,43,74,30
quina,1501,20/09/2005,False,16,48,52,72,73,73,16,52,72,48
quina,1502,22/09/2005,True,31,45,46,65,74,31,65,46,74,45
quina,1503,24/09/2005,False,11,25,32,39,47,11,32,47,39,25
quina,1504,27/09/2005,True,01,06,38,45,79,01,45,79,06,38
quina,1505,29/09/2005,False,02,10,70,71,77,77,70,02,71,10
quina,1506,01/10/2005,True,42,46,64,67,71,42,46,71,64,67
quina,1507,04/10/2005,False,18,24,32,51,59,18,24,59,32,51
quina,1508,06/10/2005,False,03,11,19,63,67,67,11,03,63,19
quina,1509,08/10/2005,False,07,47,49,60,78,78,49,60,07,47
quina,1510,11/10/2005,False,15,37,54,69,71,69,54,15,37,71
quina,1511,13/10/2005,False,21,26,49,75,79,79,49,21,26,75
quina,1512,15/10/2005,False,03,07,36,38,57,03,36,07,57,38
quina,1513,18/10/2005,True,01,11,29,62,71,01,71,11,29,62
quina,1514,20/10/2005,False,05,21,25,32,41,41,05,25,32,21
quina,1515,22/10/2005,False,09,45,49,63,75,63,09,45,49,75
quina,1516,25/10/2005,True,14,26,38,59,69,38,14,59,69,26
quina,1517,27/10/2005,True,48,51,62,72,79,79,62,48,72,51
quina,1518,29/10/2005,True,04,15,17,25,64,64,17,04,15,25
quina,1519,01/11/2005,False,03,17,39,57,64,39,57,03,64,17
quina,1520,03/11/2005,True,35,46,67,77,79,46,67,79,35,77
quina,1521,05/11/2005,True,22,37,43,53,63,37,43,53,22,63
quina,1522,08/11/2005,False,08,11,23,59,64,59,23,64,11,08
quina,1523,10/11/2005,False,14,17,28,32,71,17,32,28,14,71
quina,1524,12/11/2005,False,21,22,48,50,80,50,80,48,21,22
quina,1525,17/11/2005,True,07,31,32,67,70,32,07,31,67,70
quina,1526,19/11/2005,True,04,32,46,48,65,04,65,32,48,46
quina,1527,22/11/2005,False,06,35,52,64,73,73,06,64,35,52
quina,1528,24/11/2005,False,10,36,52,63,68,36,10,52,68,63
quina,1529,26/11/2005,False,23,41,47,48,55,55,23,47,41,48
quina,1530,29/11/2005,True,20,39,47,71,79,71,79,20,47,39
quina,1531,01/12/2005,True,34,41,44,60,72,44,60,72,34,41
quina,1532,03/12/2005,False,36,39,43,59,65,39,65,59,36,43
quina,1533,06/12/2005,True,24,34,37,44,45,44,37,45,24,34
quina,1534,08/12/2005,True,33,35,50,54,60,54,35,33,60,50
quina,1535,10/12/2005,False,22,27,69,76,80,27,80,22,69,76
quina,1536,13/12/2005,False,53,58,61,74,78,61,78,58,53,74
quina,1537,15/12/2005,True,01,24,34,36,74,34,36,24,74,01
quina,1538,17/12/2005,False,02,26,31,41,57,41,31,02,57,26
quina,1539,20/12/2005,True,16,23,36,51,72,23,72,36,51,16
quina,1540,22/12/2005,False,03,30,45,57,66,45,03,57,30,66
quina,1541,24/12/2005,True,01,15,33,53,68,33,53,68,01,15
quina,1542,27/12/2005,False,26,29,69,72,79,29,79,26,72,69
quina,1543,29/12/2005,True,04,22,57,60,62,62,57,60,22,04
quina,1544,31/12/2005,True,01,08,37,51,73,37,01,73,08,51
quina,1545,03/01/2006,True,08,16,24,39,73,39,16,24,08,73
quina,1546,05/01/2006,False,09,38,44,73,79,09,38,79,73,44
quina,1547,07/01/2006,False,34,36,43,51,54,34,51,54,43,36
quina,1548,10/01/2006,False,10,22,39,69,74,10,74,22,39,69
quina,1549,12/01/2006,False,19,51,60,64,71,19,71,51,60,64
quina,1550,14/01/2006,True,15,38,45,47,53,47,53,38,15,45
quina,1551,17/01/2006,False,10,34,39,62,76,34,39,62,76,10
quina,1552,19/01/2006,True,06,22,43,50,61,61,50,43,06,22
quina,1553,21/01/2006,False,16,35,52,76,77,16,77,76,35,52
quina,1554,24/01/2006,False,10,17,34,37,64,17,64,10,37,34
quina,1555,26/01/2006,True,31,59,64,65,67,64,65,59,31,67
quina,1556,28/01/2006,False,18,25,50,51,55,25,55,51,18,50
quina,1557,31/01/2006,True,12,47,51,55,73,73,55,47,12,51
quina,1558,02/02/2006,False,13,17,54,64,79,13,64,17,54,79
quina,1559,04/02/2006,True,07,39,48,66,79,79,07,66,48,39
quina,1560,07/02/2006,False,21,23,42,52,56,42,56,21,52,23
quina,1561,09/02/2006,False,01,10,36,64,71,36,01,64,71,10
quina,1562,11/02/2006,False,16,50,53,60,72,50,72,53,60,16
quina,1563,14/02/2006,False,04,24,36,43,50,24,04,43,36,50
quina,1564,16/02/2006,True,24,28,50,58,68,58,24,68,28,50
quina,1565,18/02/2006,False,09,20,55,70,79,79,20,70,09,55
quina,1566,21/02/2006,False,16,19,27,62,69,62,19,16,27,69
quina,1567,23/02/2006,False,13,46,52,56,78,46,78,56,13,52
quina,1568,25/02/2006,False,05,25,27,29,63,27,63,05,25,29
quina,1569,02/03/2006,True,21,46,50,60,67,21,46,50,67,60
quina,1570,04/03/2006,False,32,44,53,67,72,72,44,67,32,53
quina,1571,07/03/2006,True,40,47,51,58,72,58,51,47,40,72
quina,1572,09/03/2006,False,13,43,45,74,76,13,43,45,76,74
quina,1573,11/03/2006,False,08,37,47,58,64,08,64,47,58,37
quina,1574,14/03/2006,False,16,17,55,78,79,55,78,17,16,79
quina,1575,16/03/2006,True,41,42,49,68,73,49,42,73,68,41
quina,1576,18/03/2006,False,01,26,42,59,75,01,26,42,59,75
quina,1577,21/03/2006,True,10,13,25,56,67,56,10,13,25,67
quina,1578,23/03/2006,False,01,06,09,17,27,27,06,17,01,09
quina,1579,25/03/2006,True,03,61,69,76,77,61,77,69,03,76
quina,1580,28/03/2006,False,09,16,39,47,75,09,39,47,16,75
quina,1581,30/03/2006,True,12,14,30,42,70,14,30,70,42,12
quina,1582,01/04/2006,False,34,37,52,60,66,60,66,52,34,37
quina,1583,04/04/2006,False,01,29,51,54,57,54,51,01,57,29
quina,1584,06/04/2006,True,12,40,64,65,69,12,65,64,69,40
quina,1585,08/04/2006,False,01,05,15,28,37,28,05,15,37,01
quina,1586,11/04/2006,True,04,13,17,28,72,13,28,72,04,17
quina,1587,13/04/2006,True,04,06,23,30,54,06,23,54,30,04
quina,1588,15/04/2006,True,23,36,56,57,70,56,57,70,36,23
quina,1589,18/04/2006,False,07,14,17,47,56,14,07,56,47,17
quina,1590,20/04/2006,True,12,18,28,45,73,45,18,28,12,73
quina,1591,22/04/2006,True,10,32,33,51,53,33,32,51,53,10
quina,1592,25/04/2006,False,04,37,45,55,65,55,04,45,37,65
quina,1593,27/04/2006,False,40,43,50,56,63,63,40,56,50,43
quina,1594,29/04/2006,True,06,34,57,61,79,57,61,06,79,34
quina,1595,02/05/2006,True,31,41,45,52,64,41,45,64,52,31
quina,1596,04/05/2006,False,03,26,44,49,54,54,44,26,03,49
quina,1597,06/05/2006,False,07,29,45,53,78,29,45,53,07,78
quina,1598,09/05/2006,False,08,32,44,46,67,08,44,67,32,46
quina,1599,11/05/2006,False,13,36,41,71,80,13,41,80,71,36
quina,1600,13/05/2006,True,21,33,36,56,61,21,33,61,36,56
quina,1601,16/05/2006,False,20,42,49,79,80,20,49,42,80,79
quina,1602,18/05/2006,False,04,30,49,64,73,49,04,64,30,73
quina,1603,21/05/2006,False,05,45,51,56,77,05,77,51,45,56
quina,1604,23/05/2006,False,21,24,36,40,71,40,36,24,21,71
quina,1605,25/05/2006,True,11,12,33,36,78,78,12,11,33,36
quina,1606,27/05/2006,True,25,57,64,76,77,64,76,25,77,57
quina,1607,30/05/2006,True,03,32,40,50,68,03,40,68,50,32
quina,1608,01/06/2006,False,13,28,29,47,77,47,28,29,13,77
quina,1609,03/06/2006,True,30,35,40,43,79,30,35,43,79,40
quina,1610,06/06/2006,False,18,46,48,61,69,18,48,46,69,61
quina,1611,08/06/2006,False,04,08,16,40,50,50,16,40,04,08
quina,1612,10/06/2006,False,04,37,38,59,63,63,59,37,04,38
quina,1613,13/06/2006,False,01,09,36,44,50,36,01,09,50,44
quina,1614,17/06/2006,False,09,10,22,49,52,22,49,09,52,10
quina,1615,20/06/2006,False,06,33,38,49,58,33,38,58,49,06
quina,1616,22/06/2006,False,06,12,35,41,58,41,06,35,58,12
quina,1617,24/06/2006,True,11,21,52,63,70,63,11,21,52,70
quina,1618,27/06/2006,False,11,43,48,57,67,67,11,43,48,57
quina,1619,29/06/2006,True,06,26,65,70,74,26,70,06,74,65
quina,1620,01/07/2006,True,32,34,41,45,57,34,57,32,45,41
quina,1621,04/07/2006,False,04,05,15,66,79,04,15,66,05,79
quina,1622,06/07/2006,False,16,39,44,68,73,39,44,68,16,73
quina,1623,08/07/2006,False,06,09,23,44,78,09,44,78,06,23
quina,1624,11/07/2006,False,09,26,32,61,63,63,26,32,09,61
quina,1625,13/07/2006,True,40,48,62,71,75,75,40,71,62,48
quina,1626,15/07/2006,True,08,36,46,49,60,08,46,60,49,36
quina,1627,18/07/2006,False,06,07,50,51,70,50,51,06,70,07
quina,1628,20/07/2006,False,11,28,49,56,79,28,56,79,49,11
quina,1629,22/07/2006,False,10,13,33,34,74,33,10,13,34,74
quina,1630,25/07/2006,False,09,19,32,34,35,32,35,19,09,34
quina,1631,27/07/2006,True,24,28,35,46,61,28,61,24,46,35
quina,1632,29/07/2006,False,21,25,38,42,60,42,21,25,60,38
quina,1633,01/08/2006,True,18,20,46,57,77,20,46,57,77,18
quina,1634,03/08/2006,True,39,41,42,57,73,39,42,73,57,41
quina,1635,05/08/2006,False,06,18,22,50,52,52,22,50,18,06
quina,1636,08/08/2006,False,27,29,37,50,57,50,57,27,29,37
quina,1637,10/08/2006,False,17,41,46,57,71,71,17,46,41,57
quina,1638,12/08/2006,True,21,48,62,71,79,79,48,62,21,71
quina,1639,15/08/2006,False,07,14,25,38,68,25,68,38,14,07
quina,1640,17/08/2006,True,10,20,50,64,67,50,10,20,67,64
quina,1641,19/08/2006,False,18,19,23,34,67,19,23,67,18,34
quina,1642,22/08/2006,False,15,17,57,73,74,17,74,15,57,73
quina,1643,24/08/2006,False,09,14,36,58,70,36,70,58,09,14
quina,1644,26/08/2006,True,33,55,59,66,76,59,76,55,33,66
quina,1645,29/08/2006,True,01,08,26,65,69,08,65,26,69,01
quina,1646,31/08/2006,False,30,40,42,52,76,42,40,30,52,76
quina,1647,02/09/2006,True,02,48,55,71,74,48,71,02,55,74
quina,1648,05/09/2006,True,35,36,43,64,72,43,36,35,64,72
quina,1649,09/09/2006,True,01,16,18,21,36,21,01,18,36,16
quina,1650,12/09/2006,False,01,10,44,68,77,77,10,68,44,01
quina,1651,14/09/2006,False,05,26,45,57,61,57,26,61,45,05
quina,1652,16/09/2006,True,06,08,30,47,71,47,30,71,08,06
quina,1653,19/09/2006,False,05,09,46,50,54,50,54,05,46,09
quina,1654,21/09/2006,False,15,50,51,58,65,50,65,15,58,51
quina,1655,23/09/2006,True,08,28,33,54,56,28,33,56,08,54
quina,1656,26/09/2006,True,16,25,27,76,80,16,25,80,76,27
quina,1657,28/09/2006,False,10,11,13,31,38,38,31,11,13,10
quina,1658,30/09/2006,False,37,46,55,56,74,55,37,74,46,56
quina,1659,03/10/2006,True,35,40,47,49,53,40,47,53,49,35
quina,1660,05/10/2006,True,48,63,66,70,73,66,73,63,48,70
quina,1661,07/10/2006,False,06,09,47,49,77,06,47,09,77,49
quina,1662,10/10/2006,False,06,45,57,59,70,57,45,06,70,59
quina,1663,14/10/2006,False,05,12,28,68,71,05,28,12,71,68
quina,1664,17/10/2006,False,20,26,46,58,80,58,20,46,26,80
quina,1665,19/10/2006,True,01,60,61,62,71,62,01,71,60,61
quina,1666,21/10/2006,False,29,47,51,52,73,51,29,52,47,73
quina,1667,24/10/2006,False,02,10,34,43,66,34,10,02,66,43
quina,1668,26/10/2006,True,12,31,59,71,77,71,77,59,31,12
quina,1669,28/10/2006,True,16,46,49,53,63,46,63,49,16,53
quina,1670,31/10/2006,True,21,24,60,76,77,76,60,21,77,24
quina,1671,04/11/2006,False,05,11,15,34,35,05,34,15,35,11
quina,1672,07/11/2006,True,15,53,55,63,79,15,55,63,79,53
quina,1673,09/11/2006,False,30,33,45,58,77,45,58,77,30,33
quina,1674,11/11/2006,True,03,04,18,33,80,33,04,18,80,03
quina,1675,14/11/2006,True,22,23,32,50,70,32,23,22,70,50
quina,1676,16/11/2006,False,37,44,49,53,60,60,53,44,49,37
quina,1677,18/11/2006,False,41,44,52,59,77,52,59,44,77,41
quina,1678,21/11/2006,True,06,12,30,62,72,72,62,12,06,30
quina,1679,23/11/2006,False,03,14,16,22,52,16,52,03,14,22
quina,1680,25/11/2006,True,21,38,60,67,79,67,21,60,79,38
quina,1681,28/11/2006,True,01,27,32,56,71,56,27,71,01,32
quina,1682,30/11/2006,True,01,04,36,47,65,01,04,47,36,65
quina,1683,02/12/2006,False,18,22,28,47,54,54,28,22,47,18
quina,1684,05/12/2006,True,01,06,44,52,80,01,06,44,52,80
quina,1685,07/12/2006,False,05,08,17,34,71,34,05,71,08,17
quina,1686,09/12/2006,False,10,23,26,37,53,26,37,10,23,53
quina,1687,12/12/2006,False,33,49,55,69,76,49,33,76,55,69
quina,1688,14/12/2006,False,04,05,06,14,27,06,14,27,05,04
quina,1689,16/12/2006,False,01,15,24,42,72,24,01,15,42,72
quina,1690,19/12/2006,False,08,09,46,64,65,46,08,64,09,65
quina,1691,21/12/2006,True,08,34,36,65,74,65,74,34,36,08
quina,1692,23/12/2006,False,07,31,38,39,52,38,52,31,07,39
quina,1693,26/12/2006,False,03,33,41,53,59,33,41,59,53,03
quina,1694,28/12/2006,True,23,24,33,52,62,33,52,23,24,62
quina,1695,30/12/2006,False,06,32,33,39,75,75,06,32,33,39
quina,1696,02/01/2007,False,27,28,29,34,79,28,27,29,79,34
quina,1697,04/01/2007,False,12,16,66,78,79,66,16,79,12,78
quina,1698,06/01/2007,False,33,39,49,53,71,53,39,49,71,33
quina,1699,09/01/2007,True,03,20,29,39,74,20,74,39,03,29
quina,1700,11/01/2007,True,11,20,26,47,65,65,47,20,11,26
quina,1701,13/01/2007,False,15,30,49,64,72,15,72,64,49,30
quina,1702,16/01/2007,True,14,22,52,78,80,78,80,14,52,22
quina,1703,18/01/2007,True,09,35,36,40,63,36,40,35,09,63
quina,1704,20/01/2007,False,08,24,29,54,70,08,29,70,54,24
quina,1705,23/01/2007,True,21,34,49,50,54,34,49,21,50,54
quina,1706,25/01/2007,False,07,11,19,29,39,07,11,29,39,19
quina,1707,27/01/2007,True,13,26,28,37,67,28,67,37,13,26
quina,1708,30/01/2007,True,12,33,64,68,70,33,70,12,68,64
quina,1709,01/02/2007,False,06,58,61,63,79,61,58,79,63,06
quina,1710,03/02/2007,False,15,19,51,63,72,72,63,15,19,51
quina,1711,06/02/2007,False,09,11,32,62,79,62,32,09,79,11
quina,1712,08/02/2007,False,12,27,31,34,55,34,27,31,55,12
quina,1713,10/02/2007,False,04,30,55,62,71,71,62,04,55,30
quina,1714,13/02/2007,False,01,11,17,18,37,18,11,17,01,37
quina,1715,15/02/2007,False,33,46,49,54,56,54,33,46,49,56
quina,1716,17/02/2007,False,08,29,59,65,80,80,65,59,29,08
quina,1717,22/02/2007,True,12,16,17,25,50,50,12,17,25,16
quina,1718,24/02/2007,False,27,43,44,56,59,27,56,43,59,44
quina,1719,27/02/2007,True,29,50,58,77,78,77,58,29,78,50
quina,1720,01/03/2007,False,02,06,15,34,36,36,34,15,06,02
quina,1721,03/03/2007,False,08,19,38,42,79,08,79,42,19,38
quina,1722,06/03/2007,False,45,46,47,54,65,46,65,47,54,45
quina,1723,08/03/2007,False,03,09,27,50,53,53,50,27,03,09
quina,1724,10/03/2007,False,31,34,37,39,45,45,39,37,31,34
quina,1725,13/03/2007,False,26,39,41,42,74,41,39,26,74,42
quina,1726,15/03/2007,False,19,22,26,57,64,26,19,57,64,22
quina,1727,17/03/2007,True,12,15,42,58,78,12,58,78,15,42
quina,1728,20/03/2007,True,26,29,42,47,68,26,29,47,68,42
quina,1729,22/03/2007,False,28,38,52,59,71,71,52,28,59,38
quina,1730,24/03/2007,False,08,12,29,62,65,12,29,62,08,65
quina,1731,27/03/2007,False,14,31,38,49,73,49,38,14,73,31
quina,1732,29/03/2007,True,16,42,49,51,75,16,51,75,49,42
quina,1733,31/03/2007,True,09,22,62,63,72,63,22,09,72,62
